pred,pred_subcategory,j_day,value,true_j_day
max_temp,NA,2355,-3,2510
snow_cover,NA,2355,1,2510
max_temp,NA,2356,-3,2511
snow_cover,NA,2356,0,2511
max_temp,NA,2357,-12,2512
snow_cover,NA,2357,1,2512
max_temp,NA,2358,-18,2513
snow_cover,NA,2358,9,2513
max_temp,NA,2359,-20,2514
snow_cover,NA,2359,10,2514
max_temp,NA,2360,-19.5,2515
snow_cover,NA,2360,9,2515
max_temp,NA,2361,-11.5,2516
snow_cover,NA,2361,7,2516
max_temp,NA,2362,-7.5,2517
snow_cover,NA,2362,7,2517
max_temp,NA,2363,-14.5,2518
snow_cover,NA,2363,7,2518
max_temp,NA,2364,-16,2519
snow_cover,NA,2364,7,2519
max_temp,NA,2365,-11,2520
snow_cover,NA,2365,7,2520
max_temp,NA,2366,-2,2521
snow_cover,NA,2366,7,2521
max_temp,NA,2367,-1,2522
snow_cover,NA,2367,7,2522
max_temp,NA,2368,-3,2523
snow_cover,NA,2368,6,2523
max_temp,NA,2369,-8.5,2524
snow_cover,NA,2369,6,2524
max_temp,NA,2370,-5,2525
snow_cover,NA,2370,6,2525
max_temp,NA,2371,-4,2526
snow_cover,NA,2371,6,2526
max_temp,NA,2372,-4.5,2527
snow_cover,NA,2372,6,2527
max_temp,NA,2373,-2,2528
snow_cover,NA,2373,6,2528
max_temp,NA,2374,-7.5,2529
snow_cover,NA,2374,6,2529
max_temp,NA,2375,-14.5,2530
snow_cover,NA,2375,6,2530
max_temp,NA,2376,-20,2531
snow_cover,NA,2376,8,2531
max_temp,NA,2377,0,2532
snow_cover,NA,2377,8,2532
max_temp,NA,2378,-3.5,2533
snow_cover,NA,2378,8,2533
max_temp,NA,2379,-5.5,2534
snow_cover,NA,2379,7,2534
max_temp,NA,2380,-6,2535
snow_cover,NA,2380,7,2535
max_temp,NA,2381,-2.5,2536
snow_cover,NA,2381,7,2536
max_temp,NA,2382,-3.5,2537
snow_cover,NA,2382,7,2537
max_temp,NA,2383,-3,2538
snow_cover,NA,2383,7,2538
max_temp,NA,2384,2,2539
snow_cover,NA,2384,7,2539
max_temp,NA,2385,-1,2540
snow_cover,NA,2385,6,2540
max_temp,NA,2386,-3,2541
snow_cover,NA,2386,6,2541
max_temp,NA,2387,-4,2542
snow_cover,NA,2387,6,2542
max_temp,NA,2388,-9,2543
snow_cover,NA,2388,6,2543
max_temp,NA,2389,-9,2544
snow_cover,NA,2389,6,2544
max_temp,NA,2390,-12,2545
snow_cover,NA,2390,8,2545
max_temp,NA,2391,-12,2546
snow_cover,NA,2391,11,2546
max_temp,NA,2392,-13,2547
snow_cover,NA,2392,11,2547
max_temp,NA,2393,-2,2548
snow_cover,NA,2393,12,2548
max_temp,NA,2394,-2,2549
snow_cover,NA,2394,10,2549
max_temp,NA,2395,-3.5,2550
snow_cover,NA,2395,10,2550
max_temp,NA,2396,-5,2551
snow_cover,NA,2396,10,2551
max_temp,NA,2397,-3.5,2552
snow_cover,NA,2397,11,2552
max_temp,NA,2398,-2,2553
snow_cover,NA,2398,15,2553
max_temp,NA,2399,1,2554
snow_cover,NA,2399,15,2554
max_temp,NA,2400,1,2555
snow_cover,NA,2400,15,2555
max_temp,NA,2401,-24.5,2556
snow_cover,NA,2401,9,2556
max_temp,NA,2402,-25,2557
snow_cover,NA,2402,9,2557
max_temp,NA,2403,-25.5,2558
snow_cover,NA,2403,10,2558
max_temp,NA,2404,-30,2559
snow_cover,NA,2404,10,2559
max_temp,NA,2405,-24,2560
snow_cover,NA,2405,10,2560
max_temp,NA,2406,-15,2561
snow_cover,NA,2406,10,2561
max_temp,NA,2407,-27,2562
snow_cover,NA,2407,13,2562
max_temp,NA,2408,-22,2563
snow_cover,NA,2408,17,2563
max_temp,NA,2409,-22,2564
snow_cover,NA,2409,20,2564
max_temp,NA,2410,-22,2565
snow_cover,NA,2410,22,2565
max_temp,NA,2411,-18,2566
snow_cover,NA,2411,22,2566
max_temp,NA,2412,-11,2567
snow_cover,NA,2412,22,2567
max_temp,NA,2413,4,2568
snow_cover,NA,2413,22,2568
max_temp,NA,2414,-17,2569
snow_cover,NA,2414,22,2569
max_temp,NA,2415,-25,2570
snow_cover,NA,2415,22,2570
max_temp,NA,2416,-16,2571
snow_cover,NA,2416,22,2571
max_temp,NA,2417,-15,2572
snow_cover,NA,2417,27,2572
max_temp,NA,2418,-25,2573
snow_cover,NA,2418,27,2573
max_temp,NA,2419,-24,2574
snow_cover,NA,2419,26,2574
max_temp,NA,2420,-27,2575
snow_cover,NA,2420,26,2575
max_temp,NA,2421,-28,2576
snow_cover,NA,2421,25,2576
max_temp,NA,2422,-25,2577
snow_cover,NA,2422,26,2577
max_temp,NA,2423,-26,2578
snow_cover,NA,2423,27,2578
max_temp,NA,2424,-4,2579
snow_cover,NA,2424,32,2579
max_temp,NA,2425,0,2580
snow_cover,NA,2425,31,2580
max_temp,NA,2426,-9,2581
snow_cover,NA,2426,30,2581
max_temp,NA,2427,-20,2582
snow_cover,NA,2427,29,2582
max_temp,NA,2428,-16,2583
snow_cover,NA,2428,23,2583
max_temp,NA,2429,-22,2584
snow_cover,NA,2429,34,2584
max_temp,NA,2430,-12,2585
snow_cover,NA,2430,35,2585
max_temp,NA,2431,-12,2586
snow_cover,NA,2431,35,2586
max_temp,NA,2432,-17,2587
snow_cover,NA,2432,36,2587
max_temp,NA,2433,-21,2588
snow_cover,NA,2433,35,2588
max_temp,NA,2434,-17,2589
snow_cover,NA,2434,35,2589
max_temp,NA,2435,-13,2590
snow_cover,NA,2435,35,2590
max_temp,NA,2436,-2,2591
snow_cover,NA,2436,34,2591
max_temp,NA,2437,-2,2592
snow_cover,NA,2437,34,2592
max_temp,NA,2438,-15,2593
snow_cover,NA,2438,32,2593
max_temp,NA,2439,-20,2594
snow_cover,NA,2439,32,2594
max_temp,NA,2440,-11,2595
snow_cover,NA,2440,32,2595
max_temp,NA,2441,-13,2596
snow_cover,NA,2441,36,2596
max_temp,NA,2442,-12,2597
snow_cover,NA,2442,35,2597
max_temp,NA,2443,-14,2598
snow_cover,NA,2443,35,2598
max_temp,NA,2444,-15,2599
snow_cover,NA,2444,35,2599
max_temp,NA,2445,-14,2600
snow_cover,NA,2445,37,2600
max_temp,NA,2446,-11,2601
snow_cover,NA,2446,36,2601
max_temp,NA,2447,-8,2602
snow_cover,NA,2447,35,2602
max_temp,NA,2448,3,2603
snow_cover,NA,2448,35,2603
max_temp,NA,2449,4,2604
snow_cover,NA,2449,33,2604
max_temp,NA,2450,10,2605
snow_cover,NA,2450,32,2605
max_temp,NA,2451,6,2606
snow_cover,NA,2451,31,2606
max_temp,NA,2452,-4,2607
snow_cover,NA,2452,31,2607
max_temp,NA,2453,-6,2608
snow_cover,NA,2453,32,2608
max_temp,NA,2454,-15,2609
snow_cover,NA,2454,32,2609
max_temp,NA,2455,-21,2610
snow_cover,NA,2455,34,2610
max_temp,NA,2456,-20,2611
snow_cover,NA,2456,34,2611
max_temp,NA,2457,-9,2612
snow_cover,NA,2457,33,2612
max_temp,NA,2458,-11,2613
snow_cover,NA,2458,37,2613
max_temp,NA,2459,-12.5,2614
snow_cover,NA,2459,39,2614
max_temp,NA,2460,-19,2615
snow_cover,NA,2460,40,2615
max_temp,NA,2461,-12,2616
snow_cover,NA,2461,47,2616
max_temp,NA,2462,-15,2617
snow_cover,NA,2462,50,2617
max_temp,NA,2463,-11,2618
snow_cover,NA,2463,47,2618
max_temp,NA,2464,-3,2619
snow_cover,NA,2464,46,2619
max_temp,NA,2465,-2,2620
snow_cover,NA,2465,46,2620
max_temp,NA,2466,-11,2621
snow_cover,NA,2466,47,2621
max_temp,NA,2467,-1,2622
snow_cover,NA,2467,47,2622
max_temp,NA,2468,-2,2623
snow_cover,NA,2468,46,2623
max_temp,NA,2469,4.5,2624
snow_cover,NA,2469,43,2624
max_temp,NA,2470,0.5,2625
snow_cover,NA,2470,42,2625
max_temp,NA,2471,-1,2626
snow_cover,NA,2471,59,2626
max_temp,NA,2472,4,2627
snow_cover,NA,2472,56,2627
max_temp,NA,2473,0,2628
snow_cover,NA,2473,54,2628
max_temp,NA,2474,1,2629
snow_cover,NA,2474,52,2629
max_temp,NA,2475,-4,2630
snow_cover,NA,2475,50,2630
max_temp,NA,2476,-5,2631
snow_cover,NA,2476,53,2631
max_temp,NA,2477,-3,2632
snow_cover,NA,2477,52,2632
max_temp,NA,2478,0,2633
snow_cover,NA,2478,50,2633
max_temp,NA,2479,0,2634
snow_cover,NA,2479,49,2634
max_temp,NA,2480,5,2635
snow_cover,NA,2480,47,2635
max_temp,NA,2481,5.5,2636
snow_cover,NA,2481,46,2636
max_temp,NA,2482,2.5,2637
snow_cover,NA,2482,45,2637
max_temp,NA,2483,2,2638
snow_cover,NA,2483,46,2638
max_temp,NA,2484,2,2639
snow_cover,NA,2484,44,2639
max_temp,NA,2485,2,2640
snow_cover,NA,2485,44,2640
max_temp,NA,2486,4,2641
snow_cover,NA,2486,44,2641
max_temp,NA,2487,3,2642
snow_cover,NA,2487,44,2642
max_temp,NA,2488,6,2643
snow_cover,NA,2488,45,2643
max_temp,NA,2489,-7,2644
snow_cover,NA,2489,43,2644
max_temp,NA,2490,-11,2645
snow_cover,NA,2490,43,2645
max_temp,NA,2491,-9,2646
snow_cover,NA,2491,56,2646
max_temp,NA,2492,-11,2647
snow_cover,NA,2492,55,2647
max_temp,NA,2493,-8,2648
snow_cover,NA,2493,54,2648
max_temp,NA,2494,-6,2649
snow_cover,NA,2494,52,2649
max_temp,NA,2495,-2,2650
snow_cover,NA,2495,52,2650
max_temp,NA,2496,-3,2651
snow_cover,NA,2496,51,2651
max_temp,NA,2497,-2,2652
snow_cover,NA,2497,51,2652
max_temp,NA,2498,5,2653
snow_cover,NA,2498,51,2653
max_temp,NA,2499,6,2654
snow_cover,NA,2499,51,2654
max_temp,NA,2500,11,2655
snow_cover,NA,2500,50,2655
max_temp,NA,2501,5.5,2656
snow_cover,NA,2501,46,2656
max_temp,NA,2502,5,2657
snow_cover,NA,2502,43,2657
max_temp,NA,2503,10,2658
snow_cover,NA,2503,42,2658
max_temp,NA,2504,7,2659
snow_cover,NA,2504,31,2659
max_temp,NA,2505,5,2660
snow_cover,NA,2505,62,2660
max_temp,NA,2506,10,2661
snow_cover,NA,2506,46,2661
max_temp,NA,2507,11,2662
snow_cover,NA,2507,41,2662
max_temp,NA,2508,5,2663
snow_cover,NA,2508,42,2663
max_temp,NA,2509,7,2664
snow_cover,NA,2509,42,2664
max_temp,NA,2510,11,2665
snow_cover,NA,2510,38,2665
max_temp,NA,2511,18,2666
snow_cover,NA,2511,35,2666
max_temp,NA,2512,18.5,2667
snow_cover,NA,2512,26,2667
max_temp,NA,2513,15,2668
snow_cover,NA,2513,24,2668
max_temp,NA,2514,8,2669
snow_cover,NA,2514,15,2669
max_temp,NA,2515,11.5,2670
snow_cover,NA,2515,10,2670
max_temp,NA,2516,16,2671
snow_cover,NA,2516,5,2671
max_temp,NA,2517,20,2672
snow_cover,NA,2517,0,2672
max_temp,NA,2518,17.5,2673
snow_cover,NA,2518,0,2673
max_temp,NA,2519,11,2674
snow_cover,NA,2519,0,2674
max_temp,NA,2520,14,2675
snow_cover,NA,2520,0,2675
max_temp,NA,2521,21,2676
snow_cover,NA,2521,0,2676
max_temp,NA,2522,21,2677
snow_cover,NA,2522,0,2677
max_temp,NA,2523,14,2678
snow_cover,NA,2523,0,2678
max_temp,NA,2524,5.5,2679
snow_cover,NA,2524,0,2679
max_temp,NA,2525,4,2680
snow_cover,NA,2525,1,2680
max_temp,NA,2526,5,2681
snow_cover,NA,2526,8,2681
max_temp,NA,2527,5,2682
snow_cover,NA,2527,0,2682
max_temp,NA,2528,10,2683
snow_cover,NA,2528,0,2683
max_temp,NA,2529,12,2684
snow_cover,NA,2529,0,2684
max_temp,NA,2530,15,2685
snow_cover,NA,2530,0,2685
max_temp,NA,2531,22,2686
snow_cover,NA,2531,0,2686
max_temp,NA,2532,18,2687
snow_cover,NA,2532,0,2687
max_temp,NA,2533,18,2688
snow_cover,NA,2533,0,2688
max_temp,NA,2534,22,2689
snow_cover,NA,2534,0,2689
max_temp,NA,2535,24,2690
snow_cover,NA,2535,0,2690
max_temp,NA,2536,17,2691
snow_cover,NA,2536,0,2691
max_temp,NA,2537,23,2692
snow_cover,NA,2537,0,2692
max_temp,NA,2538,21,2693
snow_cover,NA,2538,0,2693
max_temp,NA,2539,14,2694
snow_cover,NA,2539,0,2694
max_temp,NA,2540,20,2695
snow_cover,NA,2540,0,2695
max_temp,NA,2541,23,2696
snow_cover,NA,2541,0,2696
max_temp,NA,2542,25,2697
snow_cover,NA,2542,0,2697
max_temp,NA,2543,16.5,2698
snow_cover,NA,2543,0,2698
max_temp,NA,2544,25,2699
snow_cover,NA,2544,0,2699
max_temp,NA,2545,14,2700
snow_cover,NA,2545,0,2700
max_temp,NA,2546,13,2701
snow_cover,NA,2546,0,2701
max_temp,NA,2547,11,2702
snow_cover,NA,2547,0,2702
max_temp,NA,2548,14,2703
snow_cover,NA,2548,0,2703
max_temp,NA,2549,15,2704
snow_cover,NA,2549,0,2704
max_temp,NA,2550,21,2705
snow_cover,NA,2550,0,2705
max_temp,NA,2551,22.5,2706
snow_cover,NA,2551,0,2706
max_temp,NA,2552,20,2707
snow_cover,NA,2552,0,2707
max_temp,NA,2553,24,2708
snow_cover,NA,2553,0,2708
max_temp,NA,2554,23,2709
snow_cover,NA,2554,0,2709
max_temp,NA,2555,25,2710
snow_cover,NA,2555,0,2710
max_temp,NA,2556,9.5,2711
snow_cover,NA,2556,0,2711
max_temp,NA,2557,8,2712
snow_cover,NA,2557,0,2712
max_temp,NA,2558,15.5,2713
snow_cover,NA,2558,0,2713
max_temp,NA,2559,18,2714
snow_cover,NA,2559,0,2714
max_temp,NA,2560,19,2715
snow_cover,NA,2560,0,2715
max_temp,NA,2561,19.5,2716
snow_cover,NA,2561,0,2716
max_temp,NA,2562,26,2717
snow_cover,NA,2562,0,2717
max_temp,NA,2563,28.5,2718
snow_cover,NA,2563,0,2718
max_temp,NA,2564,30,2719
snow_cover,NA,2564,0,2719
max_temp,NA,2565,25.5,2720
snow_cover,NA,2565,0,2720
max_temp,NA,2566,24,2721
snow_cover,NA,2566,0,2721
max_temp,NA,2567,23,2722
snow_cover,NA,2567,0,2722
max_temp,NA,2568,23,2723
snow_cover,NA,2568,0,2723
max_temp,NA,2569,26.5,2724
snow_cover,NA,2569,0,2724
max_temp,NA,2570,27,2725
snow_cover,NA,2570,0,2725
max_temp,NA,2571,29.5,2726
snow_cover,NA,2571,0,2726
max_temp,NA,2572,31.5,2727
snow_cover,NA,2572,0,2727
max_temp,NA,2573,24.5,2728
snow_cover,NA,2573,0,2728
max_temp,NA,2574,20.5,2729
snow_cover,NA,2574,0,2729
max_temp,NA,2575,19,2730
snow_cover,NA,2575,0,2730
max_temp,NA,2576,22,2731
snow_cover,NA,2576,0,2731
max_temp,NA,2577,24,2732
snow_cover,NA,2577,0,2732
max_temp,NA,2578,18.5,2733
snow_cover,NA,2578,0,2733
max_temp,NA,2579,23,2734
snow_cover,NA,2579,0,2734
max_temp,NA,2580,23,2735
snow_cover,NA,2580,0,2735
max_temp,NA,2581,20,2736
snow_cover,NA,2581,0,2736
max_temp,NA,2582,25,2737
snow_cover,NA,2582,0,2737
max_temp,NA,2583,16,2738
snow_cover,NA,2583,0,2738
max_temp,NA,2584,16.5,2739
snow_cover,NA,2584,0,2739
max_temp,NA,2585,15,2740
snow_cover,NA,2585,0,2740
max_temp,NA,2586,19.5,2741
snow_cover,NA,2586,0,2741
max_temp,NA,2587,20.5,2742
snow_cover,NA,2587,0,2742
max_temp,NA,2588,22.5,2743
snow_cover,NA,2588,0,2743
max_temp,NA,2589,19,2744
snow_cover,NA,2589,0,2744
max_temp,NA,2590,23,2745
snow_cover,NA,2590,0,2745
max_temp,NA,2591,25.5,2746
snow_cover,NA,2591,0,2746
max_temp,NA,2592,26,2747
snow_cover,NA,2592,0,2747
max_temp,NA,2593,24,2748
snow_cover,NA,2593,0,2748
max_temp,NA,2594,26,2749
snow_cover,NA,2594,0,2749
max_temp,NA,2595,19.5,2750
snow_cover,NA,2595,0,2750
max_temp,NA,2596,17,2751
snow_cover,NA,2596,0,2751
max_temp,NA,2597,20,2752
snow_cover,NA,2597,0,2752
max_temp,NA,2598,22,2753
snow_cover,NA,2598,0,2753
max_temp,NA,2599,21.5,2754
snow_cover,NA,2599,0,2754
max_temp,NA,2600,19,2755
snow_cover,NA,2600,0,2755
max_temp,NA,2601,15.5,2756
snow_cover,NA,2601,0,2756
max_temp,NA,2602,21,2757
snow_cover,NA,2602,0,2757
max_temp,NA,2603,15,2758
snow_cover,NA,2603,0,2758
max_temp,NA,2604,21.5,2759
snow_cover,NA,2604,0,2759
max_temp,NA,2605,22.5,2760
snow_cover,NA,2605,0,2760
max_temp,NA,2606,24,2761
snow_cover,NA,2606,0,2761
max_temp,NA,2607,24.5,2762
snow_cover,NA,2607,0,2762
max_temp,NA,2608,25.5,2763
snow_cover,NA,2608,0,2763
max_temp,NA,2609,23.5,2764
snow_cover,NA,2609,0,2764
max_temp,NA,2610,28.5,2765
snow_cover,NA,2610,0,2765
max_temp,NA,2611,28,2766
snow_cover,NA,2611,0,2766
max_temp,NA,2612,25.5,2767
snow_cover,NA,2612,0,2767
max_temp,NA,2613,23.5,2768
snow_cover,NA,2613,0,2768
max_temp,NA,2614,16,2769
snow_cover,NA,2614,0,2769
max_temp,NA,2615,12,2770
snow_cover,NA,2615,0,2770
max_temp,NA,2616,22,2771
snow_cover,NA,2616,0,2771
max_temp,NA,2617,23,2772
snow_cover,NA,2617,0,2772
max_temp,NA,2618,22,2773
snow_cover,NA,2618,0,2773
max_temp,NA,2619,22,2774
snow_cover,NA,2619,0,2774
max_temp,NA,2620,23,2775
snow_cover,NA,2620,0,2775
max_temp,NA,2621,23.5,2776
snow_cover,NA,2621,0,2776
max_temp,NA,2622,26.5,2777
snow_cover,NA,2622,0,2777
max_temp,NA,2623,18,2778
snow_cover,NA,2623,0,2778
max_temp,NA,2624,19,2779
snow_cover,NA,2624,0,2779
max_temp,NA,2625,20,2780
snow_cover,NA,2625,0,2780
max_temp,NA,2626,11.5,2781
snow_cover,NA,2626,0,2781
max_temp,NA,2627,14,2782
snow_cover,NA,2627,0,2782
max_temp,NA,2628,20.5,2783
snow_cover,NA,2628,0,2783
max_temp,NA,2629,23.5,2784
snow_cover,NA,2629,0,2784
max_temp,NA,2630,22,2785
snow_cover,NA,2630,0,2785
max_temp,NA,2631,21,2786
snow_cover,NA,2631,0,2786
max_temp,NA,2632,24,2787
snow_cover,NA,2632,0,2787
max_temp,NA,2633,22.5,2788
snow_cover,NA,2633,0,2788
max_temp,NA,2634,18.5,2789
snow_cover,NA,2634,0,2789
max_temp,NA,2635,19.5,2790
snow_cover,NA,2635,0,2790
max_temp,NA,2636,17.5,2791
snow_cover,NA,2636,0,2791
max_temp,NA,2637,10.5,2792
snow_cover,NA,2637,0,2792
max_temp,NA,2638,11.5,2793
snow_cover,NA,2638,0,2793
max_temp,NA,2639,14.5,2794
snow_cover,NA,2639,0,2794
max_temp,NA,2640,15,2795
snow_cover,NA,2640,0,2795
max_temp,NA,2641,11,2796
snow_cover,NA,2641,0,2796
max_temp,NA,2642,10,2797
snow_cover,NA,2642,0,2797
max_temp,NA,2643,17.5,2798
snow_cover,NA,2643,0,2798
max_temp,NA,2644,17,2799
snow_cover,NA,2644,0,2799
max_temp,NA,2645,24.5,2800
snow_cover,NA,2645,0,2800
max_temp,NA,2646,23,2801
snow_cover,NA,2646,0,2801
max_temp,NA,2647,9.5,2802
snow_cover,NA,2647,0,2802
max_temp,NA,2648,12,2803
snow_cover,NA,2648,0,2803
max_temp,NA,2649,21,2804
snow_cover,NA,2649,0,2804
max_temp,NA,2650,23.5,2805
snow_cover,NA,2650,0,2805
max_temp,NA,2651,21,2806
snow_cover,NA,2651,0,2806
max_temp,NA,2652,22.5,2807
snow_cover,NA,2652,0,2807
max_temp,NA,2653,14,2808
snow_cover,NA,2653,0,2808
max_temp,NA,2654,13,2809
snow_cover,NA,2654,0,2809
max_temp,NA,2655,7,2810
snow_cover,NA,2655,0,2810
max_temp,NA,2656,10.5,2811
snow_cover,NA,2656,0,2811
max_temp,NA,2657,14,2812
snow_cover,NA,2657,0,2812
max_temp,NA,2658,16.5,2813
snow_cover,NA,2658,0,2813
max_temp,NA,2659,18.5,2814
snow_cover,NA,2659,0,2814
max_temp,NA,2660,23,2815
snow_cover,NA,2660,0,2815
max_temp,NA,2661,20,2816
snow_cover,NA,2661,0,2816
max_temp,NA,2662,21.5,2817
snow_cover,NA,2662,0,2817
max_temp,NA,2663,23,2818
snow_cover,NA,2663,0,2818
max_temp,NA,2664,21.5,2819
snow_cover,NA,2664,0,2819
max_temp,NA,2665,20,2820
snow_cover,NA,2665,0,2820
max_temp,NA,2666,22,2821
snow_cover,NA,2666,0,2821
max_temp,NA,2667,24,2822
snow_cover,NA,2667,0,2822
max_temp,NA,2668,16,2823
snow_cover,NA,2668,0,2823
max_temp,NA,2669,7,2824
snow_cover,NA,2669,0,2824
max_temp,NA,2670,10.5,2825
snow_cover,NA,2670,0,2825
max_temp,NA,2671,5.5,2826
snow_cover,NA,2671,0,2826
max_temp,NA,2672,8.5,2827
snow_cover,NA,2672,0,2827
max_temp,NA,2673,14.5,2828
snow_cover,NA,2673,0,2828
max_temp,NA,2674,17,2829
snow_cover,NA,2674,0,2829
max_temp,NA,2675,12.5,2830
snow_cover,NA,2675,0,2830
max_temp,NA,2676,5,2831
snow_cover,NA,2676,0,2831
max_temp,NA,2677,11,2832
snow_cover,NA,2677,0,2832
max_temp,NA,2678,12,2833
snow_cover,NA,2678,0,2833
max_temp,NA,2679,11.5,2834
snow_cover,NA,2679,0,2834
max_temp,NA,2680,14,2835
snow_cover,NA,2680,0,2835
max_temp,NA,2681,11,2836
snow_cover,NA,2681,0,2836
max_temp,NA,2682,13.5,2837
snow_cover,NA,2682,0,2837
max_temp,NA,2683,21,2838
snow_cover,NA,2683,0,2838
max_temp,NA,2684,17,2839
snow_cover,NA,2684,0,2839
max_temp,NA,2685,18.5,2840
snow_cover,NA,2685,0,2840
max_temp,NA,2686,23.5,2841
snow_cover,NA,2686,0,2841
max_temp,NA,2687,17,2842
snow_cover,NA,2687,0,2842
max_temp,NA,2688,13,2843
snow_cover,NA,2688,0,2843
max_temp,NA,2689,10,2844
snow_cover,NA,2689,0,2844
max_temp,NA,2690,0.5,2845
snow_cover,NA,2690,0,2845
max_temp,NA,2691,-3,2846
snow_cover,NA,2691,0,2846
max_temp,NA,2692,2.5,2847
snow_cover,NA,2692,0,2847
max_temp,NA,2693,8.5,2848
snow_cover,NA,2693,0,2848
max_temp,NA,2694,12,2849
snow_cover,NA,2694,0,2849
max_temp,NA,2695,14.5,2850
snow_cover,NA,2695,0,2850
max_temp,NA,2696,16,2851
snow_cover,NA,2696,0,2851
max_temp,NA,2697,16.5,2852
snow_cover,NA,2697,0,2852
max_temp,NA,2698,17,2853
snow_cover,NA,2698,0,2853
max_temp,NA,2699,15,2854
snow_cover,NA,2699,0,2854
max_temp,NA,2700,10,2855
snow_cover,NA,2700,0,2855
max_temp,NA,2701,12.5,2856
snow_cover,NA,2701,0,2856
max_temp,NA,2702,3,2857
snow_cover,NA,2702,0,2857
max_temp,NA,2703,7,2858
snow_cover,NA,2703,0,2858
max_temp,NA,2704,8,2859
snow_cover,NA,2704,0,2859
max_temp,NA,2705,2,2860
snow_cover,NA,2705,0,2860
max_temp,NA,2706,0,2861
snow_cover,NA,2706,0,2861
max_temp,NA,2707,1,2862
snow_cover,NA,2707,0,2862
max_temp,NA,2708,4.5,2863
snow_cover,NA,2708,0,2863
max_temp,NA,2709,9,2864
snow_cover,NA,2709,0,2864
max_temp,NA,2710,0,2865
snow_cover,NA,2710,0,2865
max_temp,NA,2711,-3,2866
snow_cover,NA,2711,0,2866
max_temp,NA,2712,-3.5,2867
snow_cover,NA,2712,0,2867
max_temp,NA,2713,2,2868
snow_cover,NA,2713,0,2868
max_temp,NA,2714,1,2869
snow_cover,NA,2714,0,2869
max_temp,NA,2715,-10,2870
snow_cover,NA,2715,1,2870
max_temp,NA,2716,-7,2871
snow_cover,NA,2716,1,2871
max_temp,NA,2717,-3.5,2872
snow_cover,NA,2717,1,2872
max_temp,NA,2718,3,2873
snow_cover,NA,2718,1,2873
max_temp,NA,2719,2.5,2874
snow_cover,NA,2719,1,2874
max_temp,NA,2720,-3,2875
snow_cover,NA,2720,1,2875
max_temp,NA,2721,-3,2876
snow_cover,NA,2721,0,2876
max_temp,NA,2722,-12,2877
snow_cover,NA,2722,1,2877
max_temp,NA,2723,-18,2878
snow_cover,NA,2723,9,2878
max_temp,NA,2724,-20,2879
snow_cover,NA,2724,10,2879
max_temp,NA,2725,-19.5,2880
snow_cover,NA,2725,9,2880
max_temp,NA,2726,-11.5,2881
snow_cover,NA,2726,7,2881
max_temp,NA,2727,-7.5,2882
snow_cover,NA,2727,7,2882
max_temp,NA,2728,-14.5,2883
snow_cover,NA,2728,7,2883
max_temp,NA,2729,-16,2884
snow_cover,NA,2729,7,2884
max_temp,NA,2730,-11,2885
snow_cover,NA,2730,7,2885
max_temp,NA,2731,-2,2886
snow_cover,NA,2731,7,2886
max_temp,NA,2732,-1,2887
snow_cover,NA,2732,7,2887
max_temp,NA,2733,-3,2888
snow_cover,NA,2733,6,2888
max_temp,NA,2734,-8.5,2889
snow_cover,NA,2734,6,2889
max_temp,NA,2735,-5,2890
snow_cover,NA,2735,6,2890
max_temp,NA,2736,-4,2891
snow_cover,NA,2736,6,2891
max_temp,NA,2737,-4.5,2892
snow_cover,NA,2737,6,2892
max_temp,NA,2738,-2,2893
snow_cover,NA,2738,6,2893
max_temp,NA,2739,-7.5,2894
snow_cover,NA,2739,6,2894
max_temp,NA,2740,-14.5,2895
snow_cover,NA,2740,6,2895
max_temp,NA,2741,-20,2896
snow_cover,NA,2741,8,2896
max_temp,NA,2742,0,2897
snow_cover,NA,2742,8,2897
max_temp,NA,2743,-3.5,2898
snow_cover,NA,2743,8,2898
max_temp,NA,2744,-5.5,2899
snow_cover,NA,2744,7,2899
max_temp,NA,2745,-6,2900
snow_cover,NA,2745,7,2900
max_temp,NA,2746,-2.5,2901
snow_cover,NA,2746,7,2901
max_temp,NA,2747,-3.5,2902
snow_cover,NA,2747,7,2902
max_temp,NA,2748,-3,2903
snow_cover,NA,2748,7,2903
max_temp,NA,2749,2,2904
snow_cover,NA,2749,7,2904
max_temp,NA,2750,-1,2905
snow_cover,NA,2750,6,2905
max_temp,NA,2751,-3,2906
snow_cover,NA,2751,6,2906
max_temp,NA,2752,-4,2907
snow_cover,NA,2752,6,2907
max_temp,NA,2753,-9,2908
snow_cover,NA,2753,6,2908
max_temp,NA,2754,-9,2909
snow_cover,NA,2754,6,2909
max_temp,NA,2755,-12,2910
snow_cover,NA,2755,8,2910
max_temp,NA,2756,-12,2911
snow_cover,NA,2756,11,2911
max_temp,NA,2757,-13,2912
snow_cover,NA,2757,11,2912
max_temp,NA,2758,-2,2913
snow_cover,NA,2758,12,2913
max_temp,NA,2759,-2,2914
snow_cover,NA,2759,10,2914
max_temp,NA,2760,-3.5,2915
snow_cover,NA,2760,10,2915
max_temp,NA,2761,-5,2916
snow_cover,NA,2761,10,2916
max_temp,NA,2762,-3.5,2917
snow_cover,NA,2762,11,2917
max_temp,NA,2763,-2,2918
snow_cover,NA,2763,15,2918
max_temp,NA,2764,1,2919
snow_cover,NA,2764,15,2919
max_temp,NA,2765,1,2920
snow_cover,NA,2765,15,2920
max_temp,NA,2766,-24.5,2921
