j_day,host_spp,host_den
2701,squirrel,8
2702,deer,8
2702,mouse,100
2702,squirrel,8
2703,deer,8
2703,mouse,100
2703,squirrel,8
2704,deer,8
2704,mouse,100
2704,squirrel,8
2705,deer,8
2705,mouse,100
2705,squirrel,8
2706,deer,8
2706,mouse,100
2706,squirrel,8
2707,deer,8
2707,mouse,100
2707,squirrel,8
2708,deer,8
2708,mouse,100
2708,squirrel,8
2709,deer,8
2709,mouse,100
2709,squirrel,8
2710,deer,8
2710,mouse,100
2710,squirrel,8
2711,deer,8
2711,mouse,100
2711,squirrel,8
2712,deer,8
2712,mouse,100
2712,squirrel,8
2713,deer,8
2713,mouse,100
2713,squirrel,8
2714,deer,8
2714,mouse,100
2714,squirrel,8
2715,deer,8
2715,mouse,100
2715,squirrel,8
2716,deer,8
2716,mouse,100
2716,squirrel,8
2717,deer,8
2717,mouse,100
2717,squirrel,8
2718,deer,8
2718,mouse,100
2718,squirrel,8
2719,deer,8
2719,mouse,100
2719,squirrel,8
2720,deer,8
2720,mouse,100
2720,squirrel,8
2721,deer,8
2721,mouse,100
2721,squirrel,8
2722,deer,8
2722,mouse,100
2722,squirrel,8
2723,deer,8
2723,mouse,100
2723,squirrel,8
2724,deer,8
2724,mouse,100
2724,squirrel,8
2725,deer,8
2725,mouse,100
2725,squirrel,8
2726,deer,8
2726,mouse,100
2726,squirrel,8
2727,deer,8
2727,mouse,100
2727,squirrel,8
2728,deer,8
2728,mouse,100
2728,squirrel,8
2729,deer,8
2729,mouse,100
2729,squirrel,8
2730,deer,8
2730,mouse,100
2730,squirrel,8
2731,deer,8
2731,mouse,100
2731,squirrel,8
2732,deer,8
2732,mouse,100
2732,squirrel,8
2733,deer,8
2733,mouse,100
2733,squirrel,8
2734,deer,8
2734,mouse,100
2734,squirrel,8
2735,deer,8
2735,mouse,100
2735,squirrel,8
2736,deer,8
2736,mouse,100
2736,squirrel,8
2737,deer,8
2737,mouse,100
2737,squirrel,8
2738,deer,8
2738,mouse,100
2738,squirrel,8
2739,deer,8
2739,mouse,100
2739,squirrel,8
2740,deer,8
2740,mouse,100
2740,squirrel,8
2741,deer,8
2741,mouse,100
2741,squirrel,8
2742,deer,8
2742,mouse,100
2742,squirrel,8
2743,deer,8
2743,mouse,100
2743,squirrel,8
2744,deer,8
2744,mouse,100
2744,squirrel,8
2745,deer,8
2745,mouse,100
2745,squirrel,8
2746,deer,8
2746,mouse,100
2746,squirrel,8
2747,deer,8
2747,mouse,100
2747,squirrel,8
2748,deer,8
2748,mouse,100
2748,squirrel,8
2749,deer,8
2749,mouse,100
2749,squirrel,8
2750,deer,8
2750,mouse,100
2750,squirrel,8
2751,deer,8
2751,mouse,100
2751,squirrel,8
2752,deer,8
2752,mouse,100
2752,squirrel,8
2753,deer,8
2753,mouse,100
2753,squirrel,8
2754,deer,8
2754,mouse,100
2754,squirrel,8
2755,deer,8
2755,mouse,100
2755,squirrel,8
2756,deer,8
2756,mouse,100
2756,squirrel,8
2757,deer,8
2757,mouse,100
2757,squirrel,8
2758,deer,8
2758,mouse,100
2758,squirrel,8
2759,deer,8
2759,mouse,100
2759,squirrel,8
2760,deer,8
2760,mouse,100
2760,squirrel,8
2761,deer,8
2761,mouse,100
2761,squirrel,8
2762,deer,8
2762,mouse,100
2762,squirrel,8
2763,deer,8
2763,mouse,100
2763,squirrel,8
2764,deer,8
2764,mouse,100
2764,squirrel,8
2765,deer,8
2765,mouse,100
2765,squirrel,8
2766,deer,8
2766,mouse,100
2766,squirrel,8
2767,deer,8
2767,mouse,100
2767,squirrel,8
2768,deer,8
2768,mouse,100
2768,squirrel,8
2769,deer,8
2769,mouse,100
2769,squirrel,8
2770,deer,8
2770,mouse,100
2770,squirrel,8
2771,deer,8
2771,mouse,100
2771,squirrel,8
2772,deer,8
2772,mouse,100
2772,squirrel,8
2773,deer,8
2773,mouse,100
2773,squirrel,8
2774,deer,8
2774,mouse,100
2774,squirrel,8
2775,deer,8
2775,mouse,100
2775,squirrel,8
2776,deer,8
2776,mouse,100
2776,squirrel,8
2777,deer,8
2777,mouse,100
2777,squirrel,8
2778,deer,8
2778,mouse,100
2778,squirrel,8
2779,deer,8
2779,mouse,100
2779,squirrel,8
2780,deer,8
2780,mouse,100
2780,squirrel,8
2781,deer,8
2781,mouse,100
2781,squirrel,8
2782,deer,8
2782,mouse,100
2782,squirrel,8
2783,deer,8
2783,mouse,100
2783,squirrel,8
2784,deer,8
2784,mouse,100
2784,squirrel,8
2785,deer,8
2785,mouse,100
2785,squirrel,8
2786,deer,8
2786,mouse,100
2786,squirrel,8
2787,deer,8
2787,mouse,100
2787,squirrel,8
2788,deer,8
2788,mouse,100
2788,squirrel,8
2789,deer,8
2789,mouse,100
2789,squirrel,8
2790,deer,8
2790,mouse,100
2790,squirrel,8
2791,deer,8
2791,mouse,100
2791,squirrel,8
2792,deer,8
2792,mouse,100
2792,squirrel,8
2793,deer,8
2793,mouse,100
2793,squirrel,8
2794,deer,8
2794,mouse,100
2794,squirrel,8
2795,deer,8
2795,mouse,100
2795,squirrel,8
2796,deer,8
2796,mouse,100
2796,squirrel,8
2797,deer,8
2797,mouse,100
2797,squirrel,8
2798,deer,8
2798,mouse,100
2798,squirrel,8
2799,deer,8
2799,mouse,100
2799,squirrel,8
2800,deer,8
2800,mouse,100
2800,squirrel,8
2801,deer,8
2801,mouse,100
2801,squirrel,8
2802,deer,8
2802,mouse,100
2802,squirrel,8
2803,deer,8
2803,mouse,100
2803,squirrel,8
2804,deer,8
2804,mouse,100
2804,squirrel,8
2805,deer,8
2805,mouse,100
2805,squirrel,8
2806,deer,8
2806,mouse,100
2806,squirrel,8
2807,deer,8
2807,mouse,100
2807,squirrel,8
2808,deer,8
2808,mouse,100
2808,squirrel,8
2809,deer,8
2809,mouse,100
2809,squirrel,8
2810,deer,8
2810,mouse,100
2810,squirrel,8
2811,deer,8
2811,mouse,100
2811,squirrel,8
2812,deer,8
2812,mouse,100
2812,squirrel,8
2813,deer,8
2813,mouse,100
2813,squirrel,8
2814,deer,8
2814,mouse,100
2814,squirrel,8
2815,deer,8
2815,mouse,100
2815,squirrel,8
2816,deer,8
2816,mouse,100
2816,squirrel,8
2817,deer,8
2817,mouse,100
2817,squirrel,8
2818,deer,8
2818,mouse,100
2818,squirrel,8
2819,deer,8
2819,mouse,100
2819,squirrel,8
2820,deer,8
2820,mouse,100
2820,squirrel,8
2821,deer,8
2821,mouse,100
2821,squirrel,8
2822,deer,8
2822,mouse,100
2822,squirrel,8
2823,deer,8
2823,mouse,100
2823,squirrel,8
2824,deer,8
2824,mouse,100
2824,squirrel,8
2825,deer,8
2825,mouse,100
2825,squirrel,8
2826,deer,8
2826,mouse,100
2826,squirrel,8
2827,deer,8
2827,mouse,100
2827,squirrel,8
2828,deer,8
2828,mouse,100
2828,squirrel,8
2829,deer,8
2829,mouse,100
2829,squirrel,8
2830,deer,8
2830,mouse,100
2830,squirrel,8
2831,deer,8
2831,mouse,100
2831,squirrel,8
2832,deer,8
2832,mouse,100
2832,squirrel,8
2833,deer,8
2833,mouse,100
2833,squirrel,8
2834,deer,8
2834,mouse,100
2834,squirrel,8
2835,deer,8
2835,mouse,100
2835,squirrel,8
2836,deer,8
2836,mouse,100
2836,squirrel,8
2837,deer,8
2837,mouse,100
2837,squirrel,8
2838,deer,8
2838,mouse,100
2838,squirrel,8
2839,deer,8
2839,mouse,100
2839,squirrel,8
2840,deer,8
2840,mouse,100
2840,squirrel,8
2841,deer,8
2841,mouse,100
2841,squirrel,8
2842,deer,8
2842,mouse,100
2842,squirrel,8
2843,deer,8
2843,mouse,100
2843,squirrel,8
2844,deer,8
2844,mouse,100
2844,squirrel,8
2845,deer,8
2845,mouse,100
2845,squirrel,8
2846,deer,8
2846,mouse,100
2846,squirrel,8
2847,deer,8
2847,mouse,100
2847,squirrel,8
2848,deer,8
2848,mouse,100
2848,squirrel,8
2849,deer,8
2849,mouse,100
2849,squirrel,8
2850,deer,8
2850,mouse,100
2850,squirrel,8
2851,deer,8
2851,mouse,100
2851,squirrel,8
2852,deer,8
2852,mouse,100
2852,squirrel,8
2853,deer,8
2853,mouse,100
2853,squirrel,8
2854,deer,8
2854,mouse,100
2854,squirrel,8
2855,deer,8
2855,mouse,100
2855,squirrel,8
2856,deer,8
2856,mouse,100
2856,squirrel,8
2857,deer,8
2857,mouse,100
2857,squirrel,8
2858,deer,8
2858,mouse,100
2858,squirrel,8
2859,deer,8
2859,mouse,100
2859,squirrel,8
2860,deer,8
2860,mouse,100
2860,squirrel,8
2861,deer,8
2861,mouse,100
2861,squirrel,8
2862,deer,8
2862,mouse,100
2862,squirrel,8
2863,deer,8
2863,mouse,100
2863,squirrel,8
2864,deer,8
2864,mouse,100
2864,squirrel,8
2865,deer,8
2865,mouse,100
2865,squirrel,8
2866,deer,8
2866,mouse,100
2866,squirrel,8
2867,deer,8
2867,mouse,100
2867,squirrel,8
2868,deer,8
2868,mouse,100
2868,squirrel,8
2869,deer,8
2869,mouse,100
2869,squirrel,8
2870,deer,8
2870,mouse,100
2870,squirrel,8
2871,deer,8
2871,mouse,100
2871,squirrel,8
2872,deer,8
2872,mouse,100
2872,squirrel,8
2873,deer,8
2873,mouse,100
2873,squirrel,8
2874,deer,8
2874,mouse,100
2874,squirrel,8
2875,deer,8
2875,mouse,100
2875,squirrel,8
2876,deer,8
2876,mouse,100
2876,squirrel,8
2877,deer,8
2877,mouse,100
2877,squirrel,8
2878,deer,8
2878,mouse,100
2878,squirrel,8
2879,deer,8
2879,mouse,100
2879,squirrel,8
2880,deer,8
2880,mouse,100
2880,squirrel,8
2881,deer,8
2881,mouse,100
2881,squirrel,8
2882,deer,8
2882,mouse,100
2882,squirrel,8
2883,deer,8
2883,mouse,100
2883,squirrel,8
2884,deer,8
2884,mouse,100
2884,squirrel,8
2885,deer,8
2885,mouse,100
2885,squirrel,8
2886,deer,8
2886,mouse,100
2886,squirrel,8
2887,deer,8
2887,mouse,100
2887,squirrel,8
2888,deer,8
2888,mouse,100
2888,squirrel,8
2889,deer,8
2889,mouse,100
2889,squirrel,8
2890,deer,8
2890,mouse,100
2890,squirrel,8
2891,deer,8
2891,mouse,100
2891,squirrel,8
2892,deer,8
2892,mouse,100
2892,squirrel,8
2893,deer,8
2893,mouse,100
2893,squirrel,8
2894,deer,8
2894,mouse,100
2894,squirrel,8
2895,deer,8
2895,mouse,100
2895,squirrel,8
2896,deer,8
2896,mouse,100
2896,squirrel,8
2897,deer,8
2897,mouse,100
2897,squirrel,8
2898,deer,8
2898,mouse,100
2898,squirrel,8
2899,deer,8
2899,mouse,100
2899,squirrel,8
2900,deer,8
2900,mouse,100
2900,squirrel,8
2901,deer,8
2901,mouse,100
2901,squirrel,8
2902,deer,8
2902,mouse,100
2902,squirrel,8
2903,deer,8
2903,mouse,100
2903,squirrel,8
2904,deer,8
2904,mouse,100
2904,squirrel,8
2905,deer,8
2905,mouse,100
2905,squirrel,8
2906,deer,8
2906,mouse,100
2906,squirrel,8
2907,deer,8
2907,mouse,100
2907,squirrel,8
2908,deer,8
2908,mouse,100
2908,squirrel,8
2909,deer,8
2909,mouse,100
2909,squirrel,8
2910,deer,8
2910,mouse,100
2910,squirrel,8
2911,deer,8
2911,mouse,100
2911,squirrel,8
2912,deer,8
2912,mouse,100
2912,squirrel,8
2913,deer,8
2913,mouse,100
2913,squirrel,8
2914,deer,8
2914,mouse,100
2914,squirrel,8
2915,deer,8
2915,mouse,100
2915,squirrel,8
2916,deer,8
2916,mouse,100
2916,squirrel,8
2917,deer,8
2917,mouse,100
2917,squirrel,8
2918,deer,8
2918,mouse,100
2918,squirrel,8
2919,deer,8
2919,mouse,100
2919,squirrel,8
2920,deer,8
2920,mouse,100
2920,squirrel,8
2921,deer,8
2921,mouse,100
2921,squirrel,8
2922,deer,8
2922,mouse,100
2922,squirrel,8
2923,deer,8
2923,mouse,100
2923,squirrel,8
2924,deer,8
2924,mouse,100
2924,squirrel,8
2925,deer,8
2925,mouse,100
2925,squirrel,8
2926,deer,8
2926,mouse,100
2926,squirrel,8
2927,deer,8
2927,mouse,100
2927,squirrel,8
2928,deer,8
2928,mouse,100
2928,squirrel,8
2929,deer,8
2929,mouse,100
2929,squirrel,8
2930,deer,8
2930,mouse,100
2930,squirrel,8
2931,deer,8
2931,mouse,100
2931,squirrel,8
2932,deer,8
2932,mouse,100
2932,squirrel,8
2933,deer,8
2933,mouse,100
2933,squirrel,8
2934,deer,8
2934,mouse,100
2934,squirrel,8
2935,deer,8
2935,mouse,100
2935,squirrel,8
2936,deer,8
2936,mouse,100
2936,squirrel,8
2937,deer,8
2937,mouse,100
2937,squirrel,8
2938,deer,8
2938,mouse,100
2938,squirrel,8
2939,deer,8
2939,mouse,100
2939,squirrel,8
2940,deer,8
2940,mouse,100
2940,squirrel,8
2941,deer,8
2941,mouse,100
2941,squirrel,8
2942,deer,8
2942,mouse,100
2942,squirrel,8
2943,deer,8
2943,mouse,100
2943,squirrel,8
2944,deer,8
2944,mouse,100
2944,squirrel,8
2945,deer,8
2945,mouse,100
2945,squirrel,8
2946,deer,8
2946,mouse,100
2946,squirrel,8
2947,deer,8
2947,mouse,100
2947,squirrel,8
2948,deer,8
2948,mouse,100
2948,squirrel,8
2949,deer,8
2949,mouse,100
2949,squirrel,8
2950,deer,8
2950,mouse,100
2950,squirrel,8
2951,deer,8
2951,mouse,100
2951,squirrel,8
2952,deer,8
2952,mouse,100
2952,squirrel,8
2953,deer,8
2953,mouse,100
2953,squirrel,8
2954,deer,8
2954,mouse,100
2954,squirrel,8
2955,deer,8
2955,mouse,100
2955,squirrel,8
2956,deer,8
2956,mouse,100
2956,squirrel,8
2957,deer,8
2957,mouse,100
2957,squirrel,8
2958,deer,8
2958,mouse,100
2958,squirrel,8
2959,deer,8
2959,mouse,100
2959,squirrel,8
2960,deer,8
2960,mouse,100
2960,squirrel,8
2961,deer,8
2961,mouse,100
2961,squirrel,8
2962,deer,8
2962,mouse,100
2962,squirrel,8
2963,deer,8
2963,mouse,100
2963,squirrel,8
2964,deer,8
2964,mouse,100
2964,squirrel,8
2965,deer,8
2965,mouse,100
2965,squirrel,8
2966,deer,8
2966,mouse,100
2966,squirrel,8
2967,deer,8
2967,mouse,100
2967,squirrel,8
2968,deer,8
2968,mouse,100
2968,squirrel,8
2969,deer,8
2969,mouse,100
2969,squirrel,8
2970,deer,8
2970,mouse,100
2970,squirrel,8
2971,deer,8
2971,mouse,100
2971,squirrel,8
2972,deer,8
2972,mouse,100
2972,squirrel,8
2973,deer,8
2973,mouse,100
2973,squirrel,8
2974,deer,8
2974,mouse,100
2974,squirrel,8
2975,deer,8
2975,mouse,100
2975,squirrel,8
2976,deer,8
2976,mouse,100
2976,squirrel,8
2977,deer,8
2977,mouse,100
2977,squirrel,8
2978,deer,8
2978,mouse,100
2978,squirrel,8
2979,deer,8
2979,mouse,100
2979,squirrel,8
2980,deer,8
2980,mouse,100
2980,squirrel,8
2981,deer,8
2981,mouse,100
2981,squirrel,8
2982,deer,8
2982,mouse,100
2982,squirrel,8
2983,deer,8
2983,mouse,100
2983,squirrel,8
2984,deer,8
2984,mouse,100
2984,squirrel,8
2985,deer,8
2985,mouse,100
2985,squirrel,8
2986,deer,8
2986,mouse,100
2986,squirrel,8
2987,deer,8
2987,mouse,100
2987,squirrel,8
2988,deer,8
2988,mouse,100
2988,squirrel,8
2989,deer,8
2989,mouse,100
2989,squirrel,8
2990,deer,8
2990,mouse,100
2990,squirrel,8
2991,deer,8
2991,mouse,100
2991,squirrel,8
2992,deer,8
2992,mouse,100
2992,squirrel,8
2993,deer,8
2993,mouse,100
2993,squirrel,8
2994,deer,8
2994,mouse,100
2994,squirrel,8
2995,deer,8
2995,mouse,100
2995,squirrel,8
2996,deer,8
2996,mouse,100
2996,squirrel,8
2997,deer,8
2997,mouse,100
2997,squirrel,8
2998,deer,8
2998,mouse,100
2998,squirrel,8
2999,deer,8
2999,mouse,100
2999,squirrel,8
3000,deer,8
3000,mouse,100
3000,squirrel,8
3001,deer,8
3001,mouse,100
3001,squirrel,8
3002,deer,8
3002,mouse,100
3002,squirrel,8
3003,deer,8
3003,mouse,100
3003,squirrel,8
3004,deer,8
3004,mouse,100
3004,squirrel,8
3005,deer,8
3005,mouse,100
3005,squirrel,8
3006,deer,8
3006,mouse,100
3006,squirrel,8
3007,deer,8
3007,mouse,100
3007,squirrel,8
3008,deer,8
3008,mouse,100
3008,squirrel,8
3009,deer,8
3009,mouse,100
3009,squirrel,8
3010,deer,8
3010,mouse,100
3010,squirrel,8
3011,deer,8
3011,mouse,100
3011,squirrel,8
3012,deer,8
3012,mouse,100
3012,squirrel,8
3013,deer,8
3013,mouse,100
3013,squirrel,8
3014,deer,8
3014,mouse,100
3014,squirrel,8
3015,deer,8
3015,mouse,100
3015,squirrel,8
3016,deer,8
3016,mouse,100
3016,squirrel,8
3017,deer,8
3017,mouse,100
3017,squirrel,8
3018,deer,8
3018,mouse,100
3018,squirrel,8
3019,deer,8
3019,mouse,100
3019,squirrel,8
3020,deer,8
3020,mouse,100
3020,squirrel,8
3021,deer,8
3021,mouse,100
3021,squirrel,8
3022,deer,8
3022,mouse,100
3022,squirrel,8
3023,deer,8
3023,mouse,100
3023,squirrel,8
3024,deer,8
3024,mouse,100
3024,squirrel,8
3025,deer,8
3025,mouse,100
3025,squirrel,8
3026,deer,8
3026,mouse,100
3026,squirrel,8
3027,deer,8
3027,mouse,100
3027,squirrel,8
3028,deer,8
3028,mouse,100
3028,squirrel,8
3029,deer,8
3029,mouse,100
3029,squirrel,8
3030,deer,8
3030,mouse,100
3030,squirrel,8
3031,deer,8
3031,mouse,100
3031,squirrel,8
3032,deer,8
3032,mouse,100
3032,squirrel,8
3033,deer,8
3033,mouse,100
3033,squirrel,8
3034,deer,8
3034,mouse,100
3034,squirrel,8
3035,deer,8
3035,mouse,100
3035,squirrel,8
3036,deer,8
3036,mouse,100
3036,squirrel,8
3037,deer,8
3037,mouse,100
3037,squirrel,8
3038,deer,8
3038,mouse,100
3038,squirrel,8
3039,deer,8
3039,mouse,100
3039,squirrel,8
3040,deer,8
3040,mouse,100
3040,squirrel,8
3041,deer,8
3041,mouse,100
3041,squirrel,8
3042,deer,8
3042,mouse,100
3042,squirrel,8
3043,deer,8
3043,mouse,100
3043,squirrel,8
3044,deer,8
3044,mouse,100
3044,squirrel,8
3045,deer,8
3045,mouse,100
3045,squirrel,8
3046,deer,8
3046,mouse,100
3046,squirrel,8
3047,deer,8
3047,mouse,100
3047,squirrel,8
3048,deer,8
3048,mouse,100
3048,squirrel,8
3049,deer,8
3049,mouse,100
3049,squirrel,8
3050,deer,8
3050,mouse,100
3050,squirrel,8
3051,deer,8
3051,mouse,100
3051,squirrel,8
3052,deer,8
3052,mouse,100
3052,squirrel,8
3053,deer,8
3053,mouse,100
3053,squirrel,8
3054,deer,8
3054,mouse,100
3054,squirrel,8
3055,deer,8
3055,mouse,100
3055,squirrel,8
3056,deer,8
3056,mouse,100
3056,squirrel,8
3057,deer,8
3057,mouse,100
3057,squirrel,8
3058,deer,8
3058,mouse,100
3058,squirrel,8
3059,deer,8
3059,mouse,100
3059,squirrel,8
3060,deer,8
3060,mouse,100
3060,squirrel,8
3061,deer,8
3061,mouse,100
3061,squirrel,8
3062,deer,8
3062,mouse,100
3062,squirrel,8
3063,deer,8
3063,mouse,100
3063,squirrel,8
3064,deer,8
3064,mouse,100
3064,squirrel,8
3065,deer,8
3065,mouse,100
3065,squirrel,8
3066,deer,8
3066,mouse,100
3066,squirrel,8
3067,deer,8
3067,mouse,100
3067,squirrel,8
3068,deer,8
3068,mouse,100
3068,squirrel,8
3069,deer,8
3069,mouse,100
3069,squirrel,8
3070,deer,8
3070,mouse,100
3070,squirrel,8
3071,deer,8
3071,mouse,100
3071,squirrel,8
3072,deer,8
3072,mouse,100
3072,squirrel,8
3073,deer,8
3073,mouse,100
3073,squirrel,8
3074,deer,8
3074,mouse,100
3074,squirrel,8
3075,deer,8
3075,mouse,100
3075,squirrel,8
3076,deer,8
3076,mouse,100
3076,squirrel,8
3077,deer,8
3077,mouse,100
3077,squirrel,8
3078,deer,8
3078,mouse,100
3078,squirrel,8
3079,deer,8
3079,mouse,100
3079,squirrel,8
3080,deer,8
3080,mouse,100
3080,squirrel,8
3081,deer,8
3081,mouse,100
3081,squirrel,8
3082,deer,8
3082,mouse,100
3082,squirrel,8
3083,deer,8
3083,mouse,100
3083,squirrel,8
3084,deer,8
3084,mouse,100
3084,squirrel,8
3085,deer,8
3085,mouse,100
3085,squirrel,8
3086,deer,8
3086,mouse,100
3086,squirrel,8
3087,deer,8
3087,mouse,100
3087,squirrel,8
3088,deer,8
3088,mouse,100
3088,squirrel,8
3089,deer,8
3089,mouse,100
3089,squirrel,8
3090,deer,8
3090,mouse,100
3090,squirrel,8
3091,deer,8
3091,mouse,100
3091,squirrel,8
3092,deer,8
3092,mouse,100
3092,squirrel,8
3093,deer,8
3093,mouse,100
3093,squirrel,8
3094,deer,8
3094,mouse,100
3094,squirrel,8
3095,deer,8
3095,mouse,100
3095,squirrel,8
3096,deer,8
3096,mouse,100
3096,squirrel,8
3097,deer,8
3097,mouse,100
3097,squirrel,8
3098,deer,8
3098,mouse,100
3098,squirrel,8
3099,deer,8
3099,mouse,100
3099,squirrel,8
3100,deer,8
3100,mouse,100
3100,squirrel,8
3101,deer,8
3101,mouse,100
3101,squirrel,8
3102,deer,8
3102,mouse,100
3102,squirrel,8
3103,deer,8
3103,mouse,100
3103,squirrel,8
3104,deer,8
3104,mouse,100
3104,squirrel,8
3105,deer,8
3105,mouse,100
3105,squirrel,8
3106,deer,8
3106,mouse,100
3106,squirrel,8
3107,deer,8
3107,mouse,100
3107,squirrel,8
3108,deer,8
3108,mouse,100
3108,squirrel,8
3109,deer,8
3109,mouse,100
3109,squirrel,8
3110,deer,8
3110,mouse,100
3110,squirrel,8
3111,deer,8
3111,mouse,100
3111,squirrel,8
3112,deer,8
3112,mouse,100
3112,squirrel,8
3113,deer,8
3113,mouse,100
3113,squirrel,8
3114,deer,8
3114,mouse,100
3114,squirrel,8
3115,deer,8
3115,mouse,100
3115,squirrel,8
3116,deer,8
3116,mouse,100
3116,squirrel,8
3117,deer,8
3117,mouse,100
3117,squirrel,8
3118,deer,8
3118,mouse,100
3118,squirrel,8
3119,deer,8
3119,mouse,100
3119,squirrel,8
3120,deer,8
3120,mouse,100
3120,squirrel,8
3121,deer,8
3121,mouse,100
3121,squirrel,8
3122,deer,8
3122,mouse,100
3122,squirrel,8
3123,deer,8
3123,mouse,100
3123,squirrel,8
3124,deer,8
3124,mouse,100
3124,squirrel,8
3125,deer,8
3125,mouse,100
3125,squirrel,8
3126,deer,8
3126,mouse,100
3126,squirrel,8
3127,deer,8
3127,mouse,100
3127,squirrel,8
3128,deer,8
3128,mouse,100
3128,squirrel,8
3129,deer,8
3129,mouse,100
3129,squirrel,8
3130,deer,8
3130,mouse,100
3130,squirrel,8
3131,deer,8
3131,mouse,100
3131,squirrel,8
3132,deer,8
3132,mouse,100
3132,squirrel,8
3133,deer,8
3133,mouse,100
3133,squirrel,8
3134,deer,8
3134,mouse,100
3134,squirrel,8
3135,deer,8
3135,mouse,100
3135,squirrel,8
3136,deer,8
3136,mouse,100
3136,squirrel,8
3137,deer,8
3137,mouse,100
3137,squirrel,8
3138,deer,8
3138,mouse,100
3138,squirrel,8
3139,deer,8
3139,mouse,100
3139,squirrel,8
3140,deer,8
3140,mouse,100
3140,squirrel,8
3141,deer,8
3141,mouse,100
3141,squirrel,8
3142,deer,8
3142,mouse,100
3142,squirrel,8
3143,deer,8
3143,mouse,100
3143,squirrel,8
3144,deer,8
3144,mouse,100
3144,squirrel,8
3145,deer,8
3145,mouse,100
3145,squirrel,8
3146,deer,8
3146,mouse,100
3146,squirrel,8
3147,deer,8
3147,mouse,100
3147,squirrel,8
3148,deer,8
3148,mouse,100
3148,squirrel,8
3149,deer,8
3149,mouse,100
3149,squirrel,8
3150,deer,8
3150,mouse,100
3150,squirrel,8
3151,deer,8
3151,mouse,100
3151,squirrel,8
3152,deer,8
3152,mouse,100
3152,squirrel,8
3153,deer,8
3153,mouse,100
3153,squirrel,8
3154,deer,8
3154,mouse,100
3154,squirrel,8
3155,deer,8
3155,mouse,100
3155,squirrel,8
3156,deer,8
3156,mouse,100
3156,squirrel,8
3157,deer,8
3157,mouse,100
3157,squirrel,8
3158,deer,8
3158,mouse,100
3158,squirrel,8
3159,deer,8
3159,mouse,100
3159,squirrel,8
3160,deer,8
3160,mouse,100
3160,squirrel,8
3161,deer,8
3161,mouse,100
3161,squirrel,8
3162,deer,8
3162,mouse,100
3162,squirrel,8
3163,deer,8
3163,mouse,100
3163,squirrel,8
3164,deer,8
3164,mouse,100
3164,squirrel,8
3165,deer,8
3165,mouse,100
3165,squirrel,8
3166,deer,8
3166,mouse,100
3166,squirrel,8
3167,deer,8
3167,mouse,100
3167,squirrel,8
3168,deer,8
3168,mouse,100
3168,squirrel,8
3169,deer,8
3169,mouse,100
3169,squirrel,8
3170,deer,8
3170,mouse,100
3170,squirrel,8
3171,deer,8
3171,mouse,100
3171,squirrel,8
3172,deer,8
3172,mouse,100
3172,squirrel,8
3173,deer,8
3173,mouse,100
3173,squirrel,8
3174,deer,8
3174,mouse,100
3174,squirrel,8
3175,deer,8
3175,mouse,100
3175,squirrel,8
3176,deer,8
3176,mouse,100
3176,squirrel,8
3177,deer,8
3177,mouse,100
3177,squirrel,8
3178,deer,8
3178,mouse,100
3178,squirrel,8
3179,deer,8
3179,mouse,100
3179,squirrel,8
3180,deer,8
3180,mouse,100
3180,squirrel,8
3181,deer,8
3181,mouse,100
3181,squirrel,8
3182,deer,8
3182,mouse,100
3182,squirrel,8
3183,deer,8
3183,mouse,100
3183,squirrel,8
3184,deer,8
3184,mouse,100
3184,squirrel,8
3185,deer,8
3185,mouse,100
3185,squirrel,8
3186,deer,8
3186,mouse,100
3186,squirrel,8
3187,deer,8
3187,mouse,100
3187,squirrel,8
3188,deer,8
3188,mouse,100
3188,squirrel,8
3189,deer,8
3189,mouse,100
3189,squirrel,8
3190,deer,8
3190,mouse,100
3190,squirrel,8
3191,deer,8
3191,mouse,100
3191,squirrel,8
3192,deer,8
3192,mouse,100
3192,squirrel,8
3193,deer,8
3193,mouse,100
3193,squirrel,8
3194,deer,8
3194,mouse,100
3194,squirrel,8
3195,deer,8
3195,mouse,100
3195,squirrel,8
3196,deer,8
3196,mouse,100
3196,squirrel,8
3197,deer,8
3197,mouse,100
3197,squirrel,8
3198,deer,8
3198,mouse,100
3198,squirrel,8
3199,deer,8
3199,mouse,100
3199,squirrel,8
3200,deer,8
3200,mouse,100
3200,squirrel,8
3201,deer,8
3201,mouse,100
3201,squirrel,8
3202,deer,8
3202,mouse,100
3202,squirrel,8
3203,deer,8
3203,mouse,100
3203,squirrel,8
3204,deer,8
3204,mouse,100
3204,squirrel,8
3205,deer,8
3205,mouse,100
3205,squirrel,8
3206,deer,8
3206,mouse,100
3206,squirrel,8
3207,deer,8
3207,mouse,100
3207,squirrel,8
3208,deer,8
3208,mouse,100
3208,squirrel,8
3209,deer,8
3209,mouse,100
3209,squirrel,8
3210,deer,8
3210,mouse,100
3210,squirrel,8
3211,deer,8
3211,mouse,100
3211,squirrel,8
3212,deer,8
3212,mouse,100
3212,squirrel,8
3213,deer,8
3213,mouse,100
3213,squirrel,8
3214,deer,8
3214,mouse,100
3214,squirrel,8
3215,deer,8
3215,mouse,100
3215,squirrel,8
3216,deer,8
3216,mouse,100
3216,squirrel,8
3217,deer,8
3217,mouse,100
3217,squirrel,8
3218,deer,8
3218,mouse,100
3218,squirrel,8
3219,deer,8
3219,mouse,100
